3.770000000000000000e+02,3.780000000000000000e+02
3.770000000000000000e+02,4.010000000000000000e+02
3.780000000000000000e+02,3.770000000000000000e+02
3.780000000000000000e+02,3.790000000000000000e+02
3.790000000000000000e+02,3.780000000000000000e+02
3.790000000000000000e+02,3.800000000000000000e+02
3.800000000000000000e+02,3.790000000000000000e+02
3.800000000000000000e+02,4.040000000000000000e+02
4.010000000000000000e+02,3.770000000000000000e+02
4.010000000000000000e+02,4.300000000000000000e+02
4.040000000000000000e+02,3.800000000000000000e+02
4.040000000000000000e+02,4.050000000000000000e+02
4.050000000000000000e+02,4.040000000000000000e+02
4.050000000000000000e+02,4.340000000000000000e+02
4.300000000000000000e+02,4.010000000000000000e+02
4.300000000000000000e+02,4.620000000000000000e+02
4.340000000000000000e+02,4.050000000000000000e+02
4.340000000000000000e+02,4.350000000000000000e+02
4.350000000000000000e+02,4.340000000000000000e+02
4.350000000000000000e+02,4.670000000000000000e+02
4.530000000000000000e+02,4.540000000000000000e+02
4.530000000000000000e+02,4.860000000000000000e+02
4.540000000000000000e+02,4.530000000000000000e+02
4.540000000000000000e+02,4.550000000000000000e+02
4.550000000000000000e+02,4.540000000000000000e+02
4.550000000000000000e+02,4.560000000000000000e+02
4.560000000000000000e+02,4.550000000000000000e+02
4.560000000000000000e+02,4.890000000000000000e+02
4.620000000000000000e+02,4.300000000000000000e+02
4.620000000000000000e+02,4.950000000000000000e+02
4.670000000000000000e+02,4.350000000000000000e+02
4.670000000000000000e+02,4.680000000000000000e+02
4.680000000000000000e+02,4.670000000000000000e+02
4.680000000000000000e+02,4.690000000000000000e+02
4.690000000000000000e+02,4.680000000000000000e+02
4.690000000000000000e+02,5.020000000000000000e+02
4.850000000000000000e+02,4.860000000000000000e+02
4.850000000000000000e+02,5.190000000000000000e+02
4.860000000000000000e+02,4.530000000000000000e+02
4.860000000000000000e+02,4.850000000000000000e+02
4.890000000000000000e+02,4.560000000000000000e+02
4.890000000000000000e+02,5.230000000000000000e+02
4.950000000000000000e+02,4.620000000000000000e+02
4.950000000000000000e+02,5.290000000000000000e+02
5.020000000000000000e+02,4.690000000000000000e+02
5.020000000000000000e+02,5.360000000000000000e+02
5.190000000000000000e+02,4.850000000000000000e+02
5.190000000000000000e+02,5.530000000000000000e+02
5.230000000000000000e+02,4.890000000000000000e+02
5.230000000000000000e+02,5.240000000000000000e+02
