4.341565298159387894e+05,6.838834961992709897e+06,4.633379394531250000e+03
4.341565298159387894e+05,6.842834961992709897e+06,4.943861328125000000e+03
4.341565298159387894e+05,6.846834961992709897e+06,5.091030761718750000e+03
4.381565298159387894e+05,6.822834961992709897e+06,3.563010009765625000e+03
4.381565298159387894e+05,6.826834961992709897e+06,3.947176269531250000e+03
4.381565298159387894e+05,6.830834961992709897e+06,4.225178222656250000e+03
4.381565298159387894e+05,6.834834961992709897e+06,4.435093750000000000e+03
4.381565298159387894e+05,6.838834961992709897e+06,4.710362792968750000e+03
4.381565298159387894e+05,6.842834961992709897e+06,4.974172363281250000e+03
4.381565298159387894e+05,6.846834961992709897e+06,5.185242187500000000e+03
4.421565298159387894e+05,6.786834961992709897e+06,3.157761718750000000e+03
4.421565298159387894e+05,6.790834961992709897e+06,2.983684082031250000e+03
4.421565298159387894e+05,6.794834961992709897e+06,2.816710205078125000e+03
4.421565298159387894e+05,6.798834961992709897e+06,2.772008300781250000e+03
4.421565298159387894e+05,6.802834961992709897e+06,2.455476318359375000e+03
4.421565298159387894e+05,6.806834961992709897e+06,2.861391845703125000e+03
4.421565298159387894e+05,6.810834961992709897e+06,3.013498046875000000e+03
4.421565298159387894e+05,6.814834961992709897e+06,3.020191162109375000e+03
4.421565298159387894e+05,6.818834961992709897e+06,3.113252929687500000e+03
4.421565298159387894e+05,6.822834961992709897e+06,3.425207519531250000e+03
4.421565298159387894e+05,6.826834961992709897e+06,3.771182617187500000e+03
4.421565298159387894e+05,6.830834961992709897e+06,4.121466308593750000e+03
4.421565298159387894e+05,6.834834961992709897e+06,4.422956542968750000e+03
4.421565298159387894e+05,6.838834961992709897e+06,4.711609375000000000e+03
4.421565298159387894e+05,6.842834961992709897e+06,4.976910156250000000e+03
4.421565298159387894e+05,6.846834961992709897e+06,5.213026855468750000e+03
4.461565298159387894e+05,6.738834961992709897e+06,4.205074218750000000e+03
4.461565298159387894e+05,6.742834961992709897e+06,4.178014648437500000e+03
4.461565298159387894e+05,6.746834961992709897e+06,4.135874023437500000e+03
4.461565298159387894e+05,6.750834961992709897e+06,4.038026123046875000e+03
4.461565298159387894e+05,6.754834961992709897e+06,3.995071533203125000e+03
4.461565298159387894e+05,6.758834961992709897e+06,4.260330078125000000e+03
4.461565298159387894e+05,6.762834961992709897e+06,3.170376220703125000e+03
4.461565298159387894e+05,6.766834961992709897e+06,2.864400634765625000e+03
4.461565298159387894e+05,6.770834961992709897e+06,2.905290283203125000e+03
4.461565298159387894e+05,6.774834961992709897e+06,2.848108886718750000e+03
4.461565298159387894e+05,6.778834961992709897e+06,2.803001953125000000e+03
4.461565298159387894e+05,6.782834961992709897e+06,2.774469970703125000e+03
4.461565298159387894e+05,6.786834961992709897e+06,2.632746093750000000e+03
4.461565298159387894e+05,6.790834961992709897e+06,2.692162109375000000e+03
4.461565298159387894e+05,6.794834961992709897e+06,2.876993652343750000e+03
4.461565298159387894e+05,6.798834961992709897e+06,2.930649169921875000e+03
4.461565298159387894e+05,6.802834961992709897e+06,2.524139892578125000e+03
4.461565298159387894e+05,6.806834961992709897e+06,2.578101074218750000e+03
4.461565298159387894e+05,6.810834961992709897e+06,2.825257080078125000e+03
4.461565298159387894e+05,6.814834961992709897e+06,2.946711425781250000e+03
4.461565298159387894e+05,6.818834961992709897e+06,3.007886718750000000e+03
4.461565298159387894e+05,6.822834961992709897e+06,3.448176513671875000e+03
4.461565298159387894e+05,6.826834961992709897e+06,3.701831787109375000e+03
4.461565298159387894e+05,6.830834961992709897e+06,3.932678222656250000e+03
4.461565298159387894e+05,6.834834961992709897e+06,4.257237304687500000e+03
4.461565298159387894e+05,6.838834961992709897e+06,4.607256347656250000e+03
4.461565298159387894e+05,6.842834961992709897e+06,4.919951171875000000e+03
4.461565298159387894e+05,6.846834961992709897e+06,5.181487304687500000e+03
4.461565298159387894e+05,6.850834961992709897e+06,5.399270507812500000e+03
4.501565298159387894e+05,6.698834961992709897e+06,5.003126464843750000e+03
4.501565298159387894e+05,6.702834961992709897e+06,4.992157226562500000e+03
4.501565298159387894e+05,6.706834961992709897e+06,4.973919921875000000e+03
4.501565298159387894e+05,6.710834961992709897e+06,4.909488281250000000e+03
4.501565298159387894e+05,6.714834961992709897e+06,4.603793945312500000e+03
4.501565298159387894e+05,6.718834961992709897e+06,4.425351562500000000e+03
4.501565298159387894e+05,6.722834961992709897e+06,4.340918945312500000e+03
4.501565298159387894e+05,6.726834961992709897e+06,4.327282226562500000e+03
4.501565298159387894e+05,6.730834961992709897e+06,4.343671875000000000e+03
4.501565298159387894e+05,6.734834961992709897e+06,4.350679687500000000e+03
4.501565298159387894e+05,6.738834961992709897e+06,4.324381347656250000e+03
4.501565298159387894e+05,6.742834961992709897e+06,4.256024902343750000e+03
4.501565298159387894e+05,6.746834961992709897e+06,4.150205078125000000e+03
4.501565298159387894e+05,6.750834961992709897e+06,4.036453369140625000e+03
4.501565298159387894e+05,6.754834961992709897e+06,3.948361816406250000e+03
4.501565298159387894e+05,6.758834961992709897e+06,4.001624023437500000e+03
4.501565298159387894e+05,6.762834961992709897e+06,3.903601074218750000e+03
4.501565298159387894e+05,6.766834961992709897e+06,3.228282714843750000e+03
4.501565298159387894e+05,6.770834961992709897e+06,2.984729980468750000e+03
4.501565298159387894e+05,6.774834961992709897e+06,2.914079101562500000e+03
