2.400000000000000000e+01,2.500000000000000000e+01
2.400000000000000000e+01,4.800000000000000000e+01
2.500000000000000000e+01,2.400000000000000000e+01
2.500000000000000000e+01,2.600000000000000000e+01
2.600000000000000000e+01,2.500000000000000000e+01
2.600000000000000000e+01,5.000000000000000000e+01
4.800000000000000000e+01,2.400000000000000000e+01
4.800000000000000000e+01,8.000000000000000000e+01
5.000000000000000000e+01,2.600000000000000000e+01
5.000000000000000000e+01,8.200000000000000000e+01
8.000000000000000000e+01,4.800000000000000000e+01
8.000000000000000000e+01,8.100000000000000000e+01
8.100000000000000000e+01,8.000000000000000000e+01
8.100000000000000000e+01,1.220000000000000000e+02
8.200000000000000000e+01,5.000000000000000000e+01
8.200000000000000000e+01,1.230000000000000000e+02
1.220000000000000000e+02,8.100000000000000000e+01
1.220000000000000000e+02,1.230000000000000000e+02
1.230000000000000000e+02,8.200000000000000000e+01
1.230000000000000000e+02,1.220000000000000000e+02
8.720000000000000000e+02,8.730000000000000000e+02
8.720000000000000000e+02,1.069000000000000000e+03
8.730000000000000000e+02,8.720000000000000000e+02
8.730000000000000000e+02,8.740000000000000000e+02
8.740000000000000000e+02,8.730000000000000000e+02
8.740000000000000000e+02,8.750000000000000000e+02
8.750000000000000000e+02,8.740000000000000000e+02
8.750000000000000000e+02,8.760000000000000000e+02
8.760000000000000000e+02,8.750000000000000000e+02
8.760000000000000000e+02,8.770000000000000000e+02
8.770000000000000000e+02,8.760000000000000000e+02
8.770000000000000000e+02,8.780000000000000000e+02
8.780000000000000000e+02,8.770000000000000000e+02
8.780000000000000000e+02,1.075000000000000000e+03
9.900000000000000000e+02,9.910000000000000000e+02
9.900000000000000000e+02,1.207000000000000000e+03
9.910000000000000000e+02,9.900000000000000000e+02
9.910000000000000000e+02,1.208000000000000000e+03
1.067000000000000000e+03,1.068000000000000000e+03
1.067000000000000000e+03,1.284000000000000000e+03
1.068000000000000000e+03,1.067000000000000000e+03
1.068000000000000000e+03,1.069000000000000000e+03
1.069000000000000000e+03,8.720000000000000000e+02
1.069000000000000000e+03,1.068000000000000000e+03
1.075000000000000000e+03,8.780000000000000000e+02
1.075000000000000000e+03,1.076000000000000000e+03
1.076000000000000000e+03,1.075000000000000000e+03
1.076000000000000000e+03,1.077000000000000000e+03
1.077000000000000000e+03,1.076000000000000000e+03
1.077000000000000000e+03,1.294000000000000000e+03
1.206000000000000000e+03,1.207000000000000000e+03
1.206000000000000000e+03,1.424000000000000000e+03
1.207000000000000000e+03,9.900000000000000000e+02
1.207000000000000000e+03,1.206000000000000000e+03
1.208000000000000000e+03,9.910000000000000000e+02
1.208000000000000000e+03,1.209000000000000000e+03
1.209000000000000000e+03,1.208000000000000000e+03
1.209000000000000000e+03,1.427000000000000000e+03
1.284000000000000000e+03,1.067000000000000000e+03
1.284000000000000000e+03,1.502000000000000000e+03
1.294000000000000000e+03,1.077000000000000000e+03
1.294000000000000000e+03,1.295000000000000000e+03
1.295000000000000000e+03,1.294000000000000000e+03
1.295000000000000000e+03,1.513000000000000000e+03
1.424000000000000000e+03,1.206000000000000000e+03
1.424000000000000000e+03,1.642000000000000000e+03
1.427000000000000000e+03,1.209000000000000000e+03
1.427000000000000000e+03,1.645000000000000000e+03
1.502000000000000000e+03,1.284000000000000000e+03
1.502000000000000000e+03,1.720000000000000000e+03
1.513000000000000000e+03,1.295000000000000000e+03
1.513000000000000000e+03,1.731000000000000000e+03
1.642000000000000000e+03,1.424000000000000000e+03
1.642000000000000000e+03,1.862000000000000000e+03
1.645000000000000000e+03,1.427000000000000000e+03
1.645000000000000000e+03,1.865000000000000000e+03
1.720000000000000000e+03,1.502000000000000000e+03
1.720000000000000000e+03,1.721000000000000000e+03
1.721000000000000000e+03,1.720000000000000000e+03
1.721000000000000000e+03,1.941000000000000000e+03
1.731000000000000000e+03,1.513000000000000000e+03
1.731000000000000000e+03,1.951000000000000000e+03
1.862000000000000000e+03,1.642000000000000000e+03
1.862000000000000000e+03,1.863000000000000000e+03
1.863000000000000000e+03,1.862000000000000000e+03
1.863000000000000000e+03,1.864000000000000000e+03
1.864000000000000000e+03,1.863000000000000000e+03
1.864000000000000000e+03,1.865000000000000000e+03
1.865000000000000000e+03,1.645000000000000000e+03
1.865000000000000000e+03,1.864000000000000000e+03
1.941000000000000000e+03,1.721000000000000000e+03
1.941000000000000000e+03,2.162000000000000000e+03
1.951000000000000000e+03,1.731000000000000000e+03
1.951000000000000000e+03,2.172000000000000000e+03
2.162000000000000000e+03,1.941000000000000000e+03
2.162000000000000000e+03,2.163000000000000000e+03
2.163000000000000000e+03,2.162000000000000000e+03
2.163000000000000000e+03,2.385000000000000000e+03
2.172000000000000000e+03,1.951000000000000000e+03
2.172000000000000000e+03,2.394000000000000000e+03
2.385000000000000000e+03,2.163000000000000000e+03
2.385000000000000000e+03,2.386000000000000000e+03
2.386000000000000000e+03,2.385000000000000000e+03
2.386000000000000000e+03,2.608000000000000000e+03
2.394000000000000000e+03,2.172000000000000000e+03
2.394000000000000000e+03,2.616000000000000000e+03
2.608000000000000000e+03,2.386000000000000000e+03
2.608000000000000000e+03,2.832000000000000000e+03
2.616000000000000000e+03,2.394000000000000000e+03
2.616000000000000000e+03,2.840000000000000000e+03
2.832000000000000000e+03,2.608000000000000000e+03
2.832000000000000000e+03,2.833000000000000000e+03
2.833000000000000000e+03,2.832000000000000000e+03
2.833000000000000000e+03,3.058000000000000000e+03
2.840000000000000000e+03,2.616000000000000000e+03
2.840000000000000000e+03,3.065000000000000000e+03
3.058000000000000000e+03,2.833000000000000000e+03
3.058000000000000000e+03,3.059000000000000000e+03
3.059000000000000000e+03,3.058000000000000000e+03
3.059000000000000000e+03,3.285000000000000000e+03
3.065000000000000000e+03,2.840000000000000000e+03
3.065000000000000000e+03,3.291000000000000000e+03
3.264000000000000000e+03,3.265000000000000000e+03
3.264000000000000000e+03,3.490000000000000000e+03
3.265000000000000000e+03,3.264000000000000000e+03
3.265000000000000000e+03,3.266000000000000000e+03
3.266000000000000000e+03,3.265000000000000000e+03
3.266000000000000000e+03,3.492000000000000000e+03
3.285000000000000000e+03,3.059000000000000000e+03
3.285000000000000000e+03,3.511000000000000000e+03
3.291000000000000000e+03,3.065000000000000000e+03
3.291000000000000000e+03,3.517000000000000000e+03
3.488000000000000000e+03,3.489000000000000000e+03
3.488000000000000000e+03,3.716000000000000000e+03
3.489000000000000000e+03,3.488000000000000000e+03
3.489000000000000000e+03,3.490000000000000000e+03
3.490000000000000000e+03,3.264000000000000000e+03
3.490000000000000000e+03,3.489000000000000000e+03
3.492000000000000000e+03,3.266000000000000000e+03
3.492000000000000000e+03,3.493000000000000000e+03
3.493000000000000000e+03,3.492000000000000000e+03
3.493000000000000000e+03,3.494000000000000000e+03
3.494000000000000000e+03,3.493000000000000000e+03
3.494000000000000000e+03,3.722000000000000000e+03
3.511000000000000000e+03,3.285000000000000000e+03
3.511000000000000000e+03,3.739000000000000000e+03
3.517000000000000000e+03,3.291000000000000000e+03
3.517000000000000000e+03,3.745000000000000000e+03
3.715000000000000000e+03,3.716000000000000000e+03
3.715000000000000000e+03,3.944000000000000000e+03
3.716000000000000000e+03,3.488000000000000000e+03
3.716000000000000000e+03,3.715000000000000000e+03
3.722000000000000000e+03,3.494000000000000000e+03
3.722000000000000000e+03,3.723000000000000000e+03
3.723000000000000000e+03,3.722000000000000000e+03
3.723000000000000000e+03,3.952000000000000000e+03
3.739000000000000000e+03,3.511000000000000000e+03
3.739000000000000000e+03,3.968000000000000000e+03
3.745000000000000000e+03,3.517000000000000000e+03
3.745000000000000000e+03,3.746000000000000000e+03
3.746000000000000000e+03,3.745000000000000000e+03
3.746000000000000000e+03,3.975000000000000000e+03
3.943000000000000000e+03,3.944000000000000000e+03
3.943000000000000000e+03,4.173000000000000000e+03
3.944000000000000000e+03,3.715000000000000000e+03
3.944000000000000000e+03,3.943000000000000000e+03
3.952000000000000000e+03,3.723000000000000000e+03
3.952000000000000000e+03,4.182000000000000000e+03
3.968000000000000000e+03,3.739000000000000000e+03
3.968000000000000000e+03,4.198000000000000000e+03
3.975000000000000000e+03,3.746000000000000000e+03
3.975000000000000000e+03,4.205000000000000000e+03
4.096000000000000000e+03,4.097000000000000000e+03
4.096000000000000000e+03,4.326000000000000000e+03
4.097000000000000000e+03,4.096000000000000000e+03
4.097000000000000000e+03,4.098000000000000000e+03
4.098000000000000000e+03,4.097000000000000000e+03
4.098000000000000000e+03,4.328000000000000000e+03
4.173000000000000000e+03,3.943000000000000000e+03
4.173000000000000000e+03,4.404000000000000000e+03
4.182000000000000000e+03,3.952000000000000000e+03
4.182000000000000000e+03,4.413000000000000000e+03
4.197000000000000000e+03,4.198000000000000000e+03
4.197000000000000000e+03,4.428000000000000000e+03
4.198000000000000000e+03,3.968000000000000000e+03
4.198000000000000000e+03,4.197000000000000000e+03
4.205000000000000000e+03,3.975000000000000000e+03
4.205000000000000000e+03,4.206000000000000000e+03
4.206000000000000000e+03,4.205000000000000000e+03
4.206000000000000000e+03,4.437000000000000000e+03
4.326000000000000000e+03,4.096000000000000000e+03
4.326000000000000000e+03,4.327000000000000000e+03
4.327000000000000000e+03,4.326000000000000000e+03
4.327000000000000000e+03,4.328000000000000000e+03
