4.341457725097599905e+05,7.111479203891599551e+06,2.049472000000000207e+03
4.341457725097599905e+05,7.112279203891599551e+06,2.057231000000000222e+03
4.341457725097599905e+05,7.113079203891599551e+06,2.061088000000000193e+03
4.341457725097599905e+05,7.113879203891599551e+06,2.014721999999999980e+03
4.341457725097599905e+05,7.114679203891599551e+06,1.960289999999999964e+03
4.341457725097599905e+05,7.115479203891599551e+06,1.901135999999999967e+03
4.349457725097599905e+05,7.111479203891599551e+06,2.040536000000000058e+03
4.349457725097599905e+05,7.112279203891599551e+06,2.050003999999999905e+03
4.349457725097599905e+05,7.113079203891599551e+06,2.055168000000000120e+03
4.349457725097599905e+05,7.113879203891599551e+06,2.009792999999999893e+03
4.349457725097599905e+05,7.114679203891599551e+06,1.956750999999999976e+03
4.349457725097599905e+05,7.115479203891599551e+06,1.898792999999999893e+03
4.349457725097599905e+05,7.116279203891599551e+06,1.838122000000000071e+03
4.349457725097599905e+05,7.117079203891599551e+06,1.776689000000000078e+03
4.349457725097599905e+05,7.117879203891599551e+06,1.752673000000000002e+03
4.349457725097599905e+05,7.118679203891599551e+06,1.744717000000000098e+03
4.349457725097599905e+05,7.119479203891599551e+06,1.739493999999999915e+03
4.349457725097599905e+05,7.120279203891599551e+06,1.735973999999999933e+03
4.349457725097599905e+05,7.121079203891599551e+06,1.732676999999999907e+03
4.349457725097599905e+05,7.121879203891599551e+06,1.729945999999999913e+03
4.357457725097599905e+05,7.110679203891599551e+06,2.007117999999999938e+03
4.357457725097599905e+05,7.111479203891599551e+06,2.022292999999999893e+03
4.357457725097599905e+05,7.112279203891599551e+06,2.034089999999999918e+03
4.357457725097599905e+05,7.113079203891599551e+06,2.041761999999999944e+03
4.357457725097599905e+05,7.113879203891599551e+06,1.999011999999999944e+03
4.357457725097599905e+05,7.114679203891599551e+06,1.947762999999999920e+03
4.357457725097599905e+05,7.115479203891599551e+06,1.891167999999999893e+03
4.357457725097599905e+05,7.116279203891599551e+06,1.832991999999999962e+03
4.357457725097599905e+05,7.117079203891599551e+06,1.774711999999999989e+03
4.357457725097599905e+05,7.117879203891599551e+06,1.751353000000000065e+03
4.357457725097599905e+05,7.118679203891599551e+06,1.743307000000000016e+03
4.357457725097599905e+05,7.119479203891599551e+06,1.737922000000000025e+03
4.357457725097599905e+05,7.120279203891599551e+06,1.734413999999999987e+03
4.357457725097599905e+05,7.121079203891599551e+06,1.731959000000000060e+03
4.357457725097599905e+05,7.121879203891599551e+06,1.730178000000000111e+03
4.357457725097599905e+05,7.122679203891599551e+06,1.727952999999999975e+03
4.357457725097599905e+05,7.123479203891599551e+06,1.722636999999999944e+03
4.357457725097599905e+05,7.124279203891599551e+06,1.716375000000000000e+03
4.357457725097599905e+05,7.125079203891599551e+06,1.710663999999999987e+03
4.357457725097599905e+05,7.125879203891599551e+06,1.705724999999999909e+03
4.357457725097599905e+05,7.126679203891599551e+06,1.702635999999999967e+03
4.357457725097599905e+05,7.127479203891599551e+06,1.702250000000000000e+03
4.357457725097599905e+05,7.128279203891599551e+06,1.702682000000000016e+03
4.365457725097599905e+05,7.110679203891599551e+06,1.982998000000000047e+03
4.365457725097599905e+05,7.111479203891599551e+06,1.999634000000000015e+03
4.365457725097599905e+05,7.112279203891599551e+06,2.013205999999999904e+03
4.365457725097599905e+05,7.113079203891599551e+06,2.023192999999999984e+03
4.365457725097599905e+05,7.113879203891599551e+06,1.984863000000000056e+03
4.365457725097599905e+05,7.114679203891599551e+06,1.939099999999999909e+03
4.365457725097599905e+05,7.115479203891599551e+06,1.886025000000000091e+03
4.365457725097599905e+05,7.116279203891599551e+06,1.830351000000000113e+03
4.365457725097599905e+05,7.117079203891599551e+06,1.774130000000000109e+03
4.365457725097599905e+05,7.117879203891599551e+06,1.751092000000000098e+03
4.365457725097599905e+05,7.118679203891599551e+06,1.742537000000000035e+03
4.365457725097599905e+05,7.119479203891599551e+06,1.736295000000000073e+03
4.365457725097599905e+05,7.120279203891599551e+06,1.732195999999999913e+03
4.365457725097599905e+05,7.121079203891599551e+06,1.729865999999999985e+03
4.365457725097599905e+05,7.121879203891599551e+06,1.728749000000000024e+03
4.365457725097599905e+05,7.122679203891599551e+06,1.727346000000000004e+03
4.365457725097599905e+05,7.123479203891599551e+06,1.723534000000000106e+03
4.365457725097599905e+05,7.124279203891599551e+06,1.718951999999999998e+03
4.365457725097599905e+05,7.125079203891599551e+06,1.714723999999999933e+03
4.365457725097599905e+05,7.125879203891599551e+06,1.710336000000000013e+03
4.365457725097599905e+05,7.126679203891599551e+06,1.706750000000000000e+03
4.365457725097599905e+05,7.127479203891599551e+06,1.704949000000000069e+03
4.365457725097599905e+05,7.128279203891599551e+06,1.704049999999999955e+03
4.365457725097599905e+05,7.129079203891599551e+06,1.702239000000000033e+03
4.365457725097599905e+05,7.129879203891599551e+06,1.702055000000000064e+03
4.365457725097599905e+05,7.130679203891599551e+06,1.700880000000000109e+03
4.365457725097599905e+05,7.131479203891599551e+06,1.699965999999999894e+03
4.365457725097599905e+05,7.132279203891599551e+06,1.700184999999999945e+03
4.365457725097599905e+05,7.133079203891599551e+06,1.702156999999999925e+03
4.373457725097599905e+05,7.110679203891599551e+06,1.958011999999999944e+03
4.373457725097599905e+05,7.111479203891599551e+06,1.975720000000000027e+03
4.373457725097599905e+05,7.112279203891599551e+06,1.991109999999999900e+03
4.373457725097599905e+05,7.113079203891599551e+06,2.003696999999999889e+03
4.373457725097599905e+05,7.113879203891599551e+06,1.969211000000000013e+03
4.373457725097599905e+05,7.114679203891599551e+06,1.927488000000000056e+03
4.373457725097599905e+05,7.115479203891599551e+06,1.878645999999999958e+03
4.373457725097599905e+05,7.116279203891599551e+06,1.826963999999999942e+03
4.373457725097599905e+05,7.117079203891599551e+06,1.774229000000000042e+03
4.373457725097599905e+05,7.117879203891599551e+06,1.753685999999999922e+03
4.373457725097599905e+05,7.118679203891599551e+06,1.745948000000000093e+03
4.373457725097599905e+05,7.119479203891599551e+06,1.738587999999999965e+03
4.373457725097599905e+05,7.120279203891599551e+06,1.733103000000000065e+03
4.373457725097599905e+05,7.121079203891599551e+06,1.729375999999999976e+03
4.373457725097599905e+05,7.121879203891599551e+06,1.727571999999999889e+03
4.373457725097599905e+05,7.122679203891599551e+06,1.726560999999999922e+03
4.373457725097599905e+05,7.123479203891599551e+06,1.724740000000000009e+03
4.373457725097599905e+05,7.124279203891599551e+06,1.722029999999999973e+03
4.373457725097599905e+05,7.125079203891599551e+06,1.719367999999999938e+03
4.373457725097599905e+05,7.125879203891599551e+06,1.715541999999999916e+03
4.373457725097599905e+05,7.126679203891599551e+06,1.710984999999999900e+03
4.373457725097599905e+05,7.127479203891599551e+06,1.707953999999999951e+03
4.373457725097599905e+05,7.128279203891599551e+06,1.705788999999999987e+03
4.373457725097599905e+05,7.129079203891599551e+06,1.703219000000000051e+03
4.373457725097599905e+05,7.129879203891599551e+06,1.701689000000000078e+03
4.373457725097599905e+05,7.130679203891599551e+06,1.700781999999999925e+03
4.373457725097599905e+05,7.131479203891599551e+06,1.700203999999999951e+03
4.373457725097599905e+05,7.132279203891599551e+06,1.700258000000000038e+03
4.373457725097599905e+05,7.133079203891599551e+06,1.700988000000000056e+03
4.373457725097599905e+05,7.133879203891599551e+06,1.700509000000000015e+03
4.381457725097599905e+05,7.110679203891599551e+06,1.929443999999999960e+03
4.381457725097599905e+05,7.111479203891599551e+06,1.948817000000000007e+03
4.381457725097599905e+05,7.112279203891599551e+06,1.966750000000000000e+03
4.381457725097599905e+05,7.113079203891599551e+06,1.982229000000000042e+03
4.381457725097599905e+05,7.113879203891599551e+06,1.951472999999999956e+03
4.381457725097599905e+05,7.114679203891599551e+06,1.913703999999999951e+03
4.381457725097599905e+05,7.115479203891599551e+06,1.869814000000000078e+03
4.381457725097599905e+05,7.116279203891599551e+06,1.822612000000000080e+03
4.381457725097599905e+05,7.117079203891599551e+06,1.773814000000000078e+03
4.381457725097599905e+05,7.117879203891599551e+06,1.756210000000000036e+03
4.381457725097599905e+05,7.118679203891599551e+06,1.750540999999999940e+03
4.381457725097599905e+05,7.119479203891599551e+06,1.743441000000000031e+03
4.381457725097599905e+05,7.120279203891599551e+06,1.737026000000000067e+03
4.381457725097599905e+05,7.121079203891599551e+06,1.732056000000000040e+03
4.381457725097599905e+05,7.121879203891599551e+06,1.728310999999999922e+03
4.381457725097599905e+05,7.122679203891599551e+06,1.725961000000000013e+03
4.381457725097599905e+05,7.123479203891599551e+06,1.724951000000000022e+03
4.381457725097599905e+05,7.124279203891599551e+06,1.723896999999999935e+03
4.381457725097599905e+05,7.125079203891599551e+06,1.722665999999999940e+03
4.381457725097599905e+05,7.125879203891599551e+06,1.720413000000000011e+03
4.381457725097599905e+05,7.126679203891599551e+06,1.716426999999999907e+03
4.381457725097599905e+05,7.127479203891599551e+06,1.712641000000000076e+03
4.381457725097599905e+05,7.128279203891599551e+06,1.709338999999999942e+03
4.381457725097599905e+05,7.129079203891599551e+06,1.705309999999999945e+03
4.381457725097599905e+05,7.129879203891599551e+06,1.702002999999999929e+03
